"category";"total";"accelerating_agent";"aggregate";"aluminum";"asphalt";"ceramics";"concrete";"glass";"iron_steel";"mortar";"other_materials";"timber"
"grand_total_t_10m2";274409191,0625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"building_hard_lr";45597784,5097656;0;6665936,82910156;42782,341802597;0;54345,0328540802;30511842,1474609;38157,1574649811;4471333,23669434;3073389,98986816;462511,718490601;277507,268981934
"building_hard_mr";55722044,2174377;0;4009949,24959183;40051,3967099786;0;74495,6596505344;47000437,9589844;23229,7795204818;2763551,85943604;1490710,94496155;255528,006915331;64082,1494331956
"building_high";0;0;0;0;0;0;0;0;0;0;0;0
"building_sky";0;0;0;0;0;0;0;0;0;0;0;0
"building_wood_lr";16016673,7463379;0;2576199,16070557;64208,3270015717;0;1712656,78799438;7245066,22229004;161175,873634338;233246,393531799;83864,0789279938;1036503,3768158;2903789,23468018
"building_wood_mr";8116202,59375;0;1305004,78515625;32639,6751098633;0;867865,6953125;3671383,5859375;81599,0966796875;118318,711181641;41965,1900634766;525731,350585938;1471701,42578125
"building";125452679,070312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"other_airport";324571,46875;0;229575,00390625;0;94996,4921875;0;0;0;0;0;0;0
"other_parking";2133691,02539062;0;1893457,04101562;0;240234,247070312;0;0;0;0;0;0;0
"other_remaining_impervious";80167598,5703125;0;71141859,0664062;0;9026158,11621094;0;0;0;0;0;0;0
"other";82625786,5703125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"rail_bridge";86304,9096679688;0;0;0;0;0;81472,5493164062;0;4832,45653533936;0;0;0
"rail_other";10604,7153320312;0;0;0;0;0;0;0;3759,8544921875;0;0;6844,87158203125
"rail_railway";667102,33203125;0;595253,515625;0;0;0;4937,99755859375;0;31038,6328125;0;0;12521,3792724609
"rail_shinkansen";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_elevated";0;0;0;0;0;0;0;0;0;0;0;0
"rail_subway_surface";0;0;0;0;0;0;0;0;0;0;0;0
"rail_tram";0;0;0;0;0;0;0;0;0;0;0;0
"rail_tunnel";496351,578125;0;0;0;0;0;491273,556640625;0;5078,45385742188;0;0;0
"rail";1260377,2578125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"street_bridge_motorway";62364,1361694336;0;44193,7202453613;0;0;0;6018,6007194519;0;12151,8360824585;0;0;0
"street_bridge_other";695430,044677734;0;492808,314331055;0;0;0;67114,0215911865;0;135506,509033203;0;0;0
"street_gravel";71151,8116455078;0;71151,8116455078;0;0;0;0;0;0;0;0;0
"street_living_street";2365234,65234375;0;2055408,22265625;0;309826,548339844;0;0;0;0;0;0;0
"street_motorway";8519157,125;0;7584926,40625;0;934139,93359375;0;0;0;0;0;0;0
"street_motorway_elevated";692,58013343811;0;0;0;692,58013343811;0;0;0;0;0;0;0
"street_other_elevated";7670,18742752075;0;0;0;7670,18742752075;0;0;0;0;0;0;0
"street_primary";10506127,671875;0;9186948,03125;0;1319251,00390625;0;0;0;0;0;0;0
"street_secondary";8702084,41503906;0;7309319,52001953;0;1392735,8203125;0;0;0;0;0;0;0
"street_tertiary";32417132,953125;0;28767271,3203125;0;3649886,56933594;0;0;0;0;0;0;0
"street_tunnel";1723483,15478516;35846,2529296875;1267031,67041016;0;0;0;358143,75;0;62460,253780365;0;0;0
"street";65070673,21875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
